DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
AM201600000059,AMGE71FL,AM,2016.0,59.0,AM2016DHS,32417.107421875,31864.216796875,32447.16015625,24.325000762939453,40.150001525878906,42.54999923706055,39.09166717529297,9.037151336669922,16.113712310791016,16.631921768188477,15.181229591369629,0.02387415949102456,0.02516885811598143,0.026690591396969575,26.567481407752403,21.226539024939903,22.497051532451923,22.950897216796875,12.608333587646484,12.383333206176758,11.766666412353516,12.291666984558105,-9999,1576.3846153846155,1505.6153846153845,1624.0,1717.6153846153845,1957.4615384615386,2113.6153846153848,1928.923076923077,12.615833282470703,12.286666870117188,10.338333129882812,11.904999732971191,30.3625,3312.8078125,5.0,35.938211059570314,-9999,-9999,-9999,16.90804232083834,13.08666757436899,14.542884239783653,14.832308255709135,29.779366048177085,30.373868815104167,1.7545466105143228,3.8276657104492187,35.056742350260414,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.566666603088379,15.200000762939453,16.899999618530273,16.05000114440918,9.241666793823242,8.991666793823242,10.983333587646484,9.875,2.933333396911621,2.799999952316284,5.099999904632568,3.741666793823242,0.12231424595606234,6.588718120868389,6.713718120868389,7.248601473294771,4.9467949500450725,6.588718120868389,6.713718120868389,2.691666603088379,2.491666555404663,2.558333396911621,2.575000047683716,28188.55724,19046.64555,66865.3869,399.25,405.75,384.9375,369.75,483.0625,596.375,504.8125,4.1219228108723955,0.0,0.0,0.0,9.206600189208984,21.569598388671874,-0.6664000034332276,-2.039200019836426,-3.8442001342773438,21.985800170898436,18.016799926757812,2.888199806213379,13.564799499511718,4.943400192260742,10.959999084472656,17.36580047607422,122.47916666666667,30.264583333333334,4.74523108574137,4.650852347018828,4.571529117089435,4.65516413604864,21326.541015625,21157.93359375,21033.46484375,21643.693359375,67.68051350911459,67.14542643229167,66.75041097005209,68.6869873046875,7.565000057220459,9.592499732971191,9.007499694824219,8.625833511352539
AM201600000060,AMGE71FL,AM,2016.0,60.0,AM2016DHS,133491.28125,131214.53125,133615.046875,24.325000762939453,40.150001525878906,42.54999923706055,39.09166717529297,9.037151336669922,16.113712310791016,16.631921768188477,15.181229591369629,0.08745684990516076,0.09420058054801746,0.10078934522775504,27.584696451822918,21.84624989827474,23.2433344523112,24.841944376627605,12.608333587646484,12.383333206176758,11.766666412353516,12.291666984558105,-9999,1700.4166666666667,1669.8333333333333,1788.25,1850.8333333333333,1975.4166666666667,2148.3333333333335,1869.0833333333333,12.615833282470703,12.286666870117188,10.338333129882812,11.904999732971191,38.38045738045738,3312.8079427083335,5.0,48.381683349609375,-9999,-9999,-9999,17.979393005371094,13.840487162272135,15.576179504394531,16.384445190429688,28.92873733108108,46.63769734277547,1.7472502456633316,6.74456089202183,31.884233692827443,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.566666603088379,15.200000762939453,16.899999618530273,16.05000114440918,9.241666793823242,8.991666793823242,10.983333587646484,9.875,2.933333396911621,2.799999952316284,5.099999904632568,3.741666793823242,0.6432381214674269,7.90902837117513,7.926944732666016,8.374090830485025,5.8347218831380205,7.90902837117513,7.926944732666016,2.691666603088379,2.491666555404663,2.558333396911621,2.575000047683716,23070.78714,20384.6933,59016.5071,334.9166666666667,340.1666666666667,302.6666666666667,308.25,418.5,532.1666666666666,440.25,1.6980713905762734,0.0,1.0,1.0,10.883599853515625,23.100999450683595,0.41319999694824217,-0.7570000171661377,-2.859000015258789,23.604000854492188,19.750399780273437,4.499199676513672,15.213400268554688,6.054999923706054,12.295999908447266,18.872801208496092,39.95426195426195,10.555093555093555,18.814956633316008,18.440744380197504,18.126226286382536,18.457839299636174,123440.7890625,123973.953125,124803.53125,130089.1875,390.5215046777547,392.2084849272349,394.8331275987526,411.5553534303534,7.565000057220459,9.592499732971191,9.007499694824219,8.625833511352539
AM201600000061,AMGE71FL,AM,2016.0,61.0,AM2016DHS,2455.259765625,2413.384033203125,2457.535888671875,42.71666717529297,70.28333282470703,69.23333740234375,64.23332977294922,16.917491912841797,31.588014602661133,29.884891510009766,27.23674964904785,0.02753694699360774,0.02816996895349943,0.029956790117117073,16.562726974487305,11.076666831970215,15.196666717529297,13.973333358764648,12.683333396911621,12.40000057220459,11.916666984558105,12.366666793823242,-9999,2470,2300,2327,2263,2652,2653,2518,17.74333381652832,17.68833351135254,16.241666793823242,16.873332977294922,27.444444444444443,3312.80810546875,6,17.943050384521484,-9999,-9999,-9999,8.05363655090332,4.50166654586792,7.4058332443237305,6.513333320617676,29.783525254991318,20.615854899088543,0.6872283087836372,3.3031096988254123,14.917268541124132,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.925000190734863,9.600000381469727,11.300000190734863,10.350000381469727,3.5833334922790527,3.375,5.325000286102295,4.175000190734863,-2.758333206176758,-2.8249998092651367,-0.6333334445953369,-2.0166666507720947,0.5085722351074219,-0.38499999046325684,-0.9466666579246521,-0.455454558134079,-2.073333263397217,-0.38499999046325684,-0.9466666579246521,2.5250000953674316,2.2249999046325684,2.316666603088379,2.3583333492279053,51839.5187,6283.998434,51645.82411,548,602,541,513,701,825,728,3.642300075954861,0.0,0.0,0.0,5.60099983215332,16.292999267578125,-4.815000057220459,-7.3379998207092285,-9.138999938964844,16.76099967956543,12.619999885559082,-1.875,9.086999893188477,1.6679999828338623,7.710999965667725,12.541999816894531,71.66666666666667,31.5,9.352445220947265,9.166432952880859,9.010093688964844,9.174929809570312,538.7509155273438,534.3775024414062,531.119140625,546.4105224609375,45.807708740234375,45.43586222330729,45.1588134765625,46.45897420247396,9.445833206176758,11.864999771118164,11.004166603088379,9.849166870117188
AM201600000062,AMGE71FL,AM,2016.0,62.0,AM2016DHS,2424.0595703125,2382.7158203125,2426.306640625,42.71666717529297,70.28333282470703,69.23333740234375,64.23332977294922,16.917491912841797,31.588014602661133,29.884891510009766,27.23674964904785,0.02753694699360774,0.02816996895349943,0.029956790117117073,16.562726974487305,11.076666831970215,15.196666717529297,13.973333358764648,12.683333396911621,12.40000057220459,11.916666984558105,12.366666793823242,-9999,2470.0,2300.0,2327.0,2263.0,2652.0,2653.0,2518.0,17.74333381652832,17.68833351135254,16.241666793823242,16.873332977294922,27.444444444444443,3312.80810546875,6,17.943050384521484,-9999,-9999,-9999,8.05363655090332,4.50166654586792,7.4058332443237305,6.513333320617676,29.697431776258682,19.849673800998264,0.6564759148491753,3.4373883141411676,14.511516994900173,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.925000190734863,9.600000381469727,11.300000190734863,10.350000381469727,3.5833334922790527,3.375,5.325000286102295,4.175000190734863,-2.758333206176758,-2.8249998092651367,-0.6333334445953369,-2.0166666507720947,0.5018804951717979,-0.38499999046325684,-0.9466666579246521,-0.455454558134079,-2.073333263397217,-0.38499999046325684,-0.9466666579246521,2.5250000953674316,2.2249999046325684,2.316666603088379,2.3583333492279053,51937.09876,6225.692505,51548.21965,548,602,541,513,701,825,728,3.35899289449056,0.0,0.0,0.0,5.60099983215332,16.292999267578125,-4.815000057220459,-7.3379998207092285,-9.138999938964844,16.76099967956543,12.619999885559082,-1.875,9.086999893188477,1.6679999828338623,7.710999965667725,12.541999816894531,70.33333333333333,31.444444444444443,9.516061692010789,9.326795305524554,9.167720976329985,9.335441226050968,538.7620849609375,534.3886108398438,531.1301879882812,546.421875,45.807708740234375,45.43586222330729,45.1588134765625,46.45897420247396,9.445833206176758,11.864999771118164,11.004166603088379,9.849166870117188
AM201600000063,AMGE71FL,AM,2016.0,63.0,AM2016DHS,15159.3203125,14900.76953125,15173.3740234375,42.71666717529297,70.28333282470703,69.23333740234375,64.23332977294922,16.917491912841797,31.588014602661133,29.884891510009766,27.23674964904785,0.0017837920006673047,0.0018576303864740263,0.002068607290838934,14.478949913611778,9.322435819185698,13.30602557842548,12.134871262770433,12.683333396911621,12.40000057220459,11.916666984558105,12.366666793823242,-9999,2245.923076923077,2209.923076923077,2335.153846153846,2211.076923076923,2622.4615384615386,2515.230769230769,2491.4615384615386,17.74333381652832,17.68833351135254,16.241666793823242,16.873332977294922,26.384133611691023,3312.8079427083335,6.0,8.41562525431315,-9999,-9999,-9999,6.44937016413762,3.1304488548865685,6.155512883112981,5.2994232177734375,29.106634916492695,30.68472118019311,0.8773518285572156,9.421020762656577,11.976880545407099,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.925000190734863,9.600000381469727,11.300000190734863,10.350000381469727,3.5833334922790527,3.375,5.325000286102295,4.175000190734863,-2.758333206176758,-2.8249998092651367,-0.6333334445953369,-2.0166666507720947,0.040145231297533154,-0.9949999589186448,-1.5360257075383112,-1.5802098787747896,-3.0615384028508115,-0.9949999589186448,-1.5360257075383112,2.5250000953674316,2.2249999046325684,2.316666603088379,2.3583333492279053,54714.90738,4954.809488,48769.53015,528.2142857142857,570.4285714285714,524.7857142857143,493.07142857142856,678.0714285714286,793.5714285714286,714.3571428571429,5.06234505480167,0.0,0.0,0.0,3.7374998728434243,14.601333618164062,-5.626166661580403,-8.208999633789062,-9.419166564941406,14.348833719889322,10.752332051595053,-3.112333297729492,7.758166631062825,0.6509999831517538,6.57949956258138,11.404332478841146,158.68267223382045,49.822546972860124,2.1201490865322787,2.077981203181263,2.0425401224520963,2.0799075782053755,14796.248046875,14665.8623046875,14566.373046875,14975.5439453125,47.27451396137787,46.85790709812109,46.540016636221296,47.84730966205637,9.445833206176758,11.864999771118164,11.004166603088379,9.849166870117188
AM201600000064,AMGE71FL,AM,2016.0,64.0,AM2016DHS,16172.7138671875,15896.8798828125,16187.70703125,42.71666717529297,70.28333282470703,69.23333740234375,64.23332977294922,16.917491912841797,31.588014602661133,29.884891510009766,27.23674964904785,0.0016250629333933449,0.0017148753639998709,0.001966503395396433,15.751249313354492,10.868437767028809,14.214479446411133,13.27750015258789,12.683333396911621,12.40000057220459,11.916666984558105,12.366666793823242,-9999,2172.375,2124.75,2229.375,2130.125,2435.75,2470.75,2358.875,17.74333381652832,17.68833351135254,16.241666793823242,16.873332977294922,25.188796680497926,3312.8078125,5.0,11.337102254231771,-9999,-9999,-9999,7.47153377532959,4.176875114440918,6.927031517028809,6.240156173706055,29.31672231587137,27.698408324688796,1.0005795807264652,7.719149134465767,13.035942362551868,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.925000190734863,9.600000381469727,11.300000190734863,10.350000381469727,3.5833334922790527,3.375,5.325000286102295,4.175000190734863,-2.758333206176758,-2.8249998092651367,-0.6333334445953369,-2.0166666507720947,0.047357488781973156,-0.3604166507720947,-0.7971875071525574,-0.8081818222999573,-2.5146875381469727,-0.3604166507720947,-0.7971875071525574,2.5250000953674316,2.2249999046325684,2.316666603088379,2.3583333492279053,52299.33362,13259.34072,48187.65866,505.84615384615387,543.6153846153846,499.0,462.9230769230769,639.3076923076923,771.2307692307693,695.0,4.223188851384206,0.0,0.0,0.0,4.182999928792317,15.517000834147135,-5.384000142415364,-7.833666483561198,-9.289499918619791,15.617833455403646,11.431166330973307,-2.8553333282470703,8.019333521525065,0.8956666787465414,6.728833516438802,11.943000793457031,210.06639004149378,41.504149377593365,2.2795169598401466,2.234179482769916,2.19607409591195,2.236250327568134,14444.3857421875,14327.130859375,14239.7705078125,14649.748046875,45.80771038641079,45.435854836618255,45.158810943983404,46.458980322873444,9.445833206176758,11.864999771118164,11.004166603088379,9.849166870117188
AM201600000065,AMGE71FL,AM,2016.0,65.0,AM2016DHS,9669.423828125,9504.5068359375,9678.388671875,42.71666717529297,70.28333282470703,69.23333740234375,64.23332977294922,16.917491912841797,31.588014602661133,29.884891510009766,27.23674964904785,5.945157952224597e-05,0.00010280484238114112,0.00032066763975681405,13.681429181780134,8.299285888671875,12.729880196707589,11.150000435965401,12.683333396911621,12.40000057220459,11.916666984558105,12.366666793823242,-9999,2251.785714285714,2240.5,2324.1428571428573,2122.785714285714,2422.5,2483.285714285714,2455.285714285714,17.74333381652832,17.68833351135254,16.241666793823242,16.873332977294922,26.50515463917526,3312.8078125,6.0,1.3013422012329101,-9999,-9999,-9999,5.172532217843192,2.0665476662772044,5.223511832101004,4.125119073050363,32.94151138716356,25.660570733048655,0.5575314476376488,11.267080745341614,15.182960905150104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.925000190734863,9.600000381469727,11.300000190734863,10.350000381469727,3.5833334922790527,3.375,5.325000286102295,4.175000190734863,-2.758333206176758,-2.8249998092651367,-0.6333334445953369,-2.0166666507720947,0.020971144639052353,-2.2828570774623325,-2.899761744907924,-3.3363636561802457,-4.166190556117466,-2.2828570774623325,-2.899761744907924,2.5250000953674316,2.2249999046325684,2.316666603088379,2.3583333492279053,38321.1722,16412.56892,63682.50318,581.6923076923077,603.5384615384615,578.0769230769231,562.9230769230769,752.5384615384615,813.6923076923077,771.6923076923077,3.693440502474767,0.0,0.0,0.0,3.8911998748779295,14.17779998779297,-5.964200210571289,-8.514199829101562,-9.43800048828125,13.814799499511718,10.612200164794922,-3.140999984741211,7.84219970703125,0.6016000270843506,6.5987998962402346,11.088600158691406,163.23809523809524,60.81780538302277,1.3233951584564592,1.2970739388565637,1.274951631554001,1.2982762548215219,16846.65234375,16527.66015625,16252.744140625,16548.392578125,53.427851643374744,52.41624207427536,51.544416407867494,52.48209433229814,9.445833206176758,11.864999771118164,11.004166603088379,9.849166870117188
AM201600000066,AMGE71FL,AM,2016.0,66.0,AM2016DHS,2608.294189453125,2563.80810546875,2610.7119140625,26.20833396911621,41.95000076293945,43.016666412353516,39.79166793823242,9.984127044677734,17.47916603088379,17.38047218322754,15.811258316040039,0.0477703462044398,0.0502241849899292,0.055186967055002846,23.882726669311523,18.956666946411133,20.578332901000977,21.308332443237305,13.283333778381348,12.908333778381348,12.308333396911621,12.791666984558105,-9999,1279.0,1150.0,1225.0,1316.0,1730.0,1621.0,1546.0,13.408332824707031,13.180832862854004,11.53833293914795,12.806666374206543,38.2,3289.723876953125,5.0,25.499929428100586,-9999,-9999,-9999,13.92909049987793,10.404999732971191,12.255833625793457,12.489166259765625,25.47880859375,20.35628662109375,2.381475639343262,2.3458837509155273,31.512347412109374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.983333587646484,14.600000381469727,16.28333282470703,15.358333587646484,8.324999809265137,8.133333206176758,10.108333587646484,8.941666603088379,1.691666841506958,1.683333396911621,3.950000047683716,2.558333396911621,0.1489141865780479,3.933333396911621,3.6700000762939453,3.975454568862915,1.8533333539962769,3.933333396911621,3.6700000762939453,2.625,2.4000000953674316,2.4750001430511475,2.5166666507720947,21490.92964,27249.72053,67234.42318,397.0,403.0,408.0,388.0,531.0,617.0,571.0,2.4091087341308595,0.0,0.0,0.0,7.920000076293945,20.670000076293945,-1.4479999542236328,-3.374000072479248,-4.40500020980835,21.09600067138672,17.017000198364258,1.503000020980835,12.255999565124512,3.8910000324249268,9.859000205993652,16.490999221801758,67.2,29.1,10.407312774658203,10.20031967163086,10.026348114013672,10.209776306152344,600.4513549804688,595.5771484375,591.945556640625,608.98828125,45.807708740234375,45.43586120605469,45.1588134765625,46.45897521972656,7.813333034515381,9.69333267211914,9.15999984741211,9.1875
AM201600000067,AMGE71FL,AM,2016.0,67.0,AM2016DHS,3165.4970703125,3111.5078125,3168.431640625,26.20833396911621,41.95000076293945,43.016666412353516,39.79166793823242,9.984127044677734,17.47916603088379,17.38047218322754,15.811258316040039,0.06697407635775479,0.07450849359685724,0.0783256780017506,23.882726669311523,18.956666946411133,20.578332901000977,21.308332443237305,13.283333778381348,12.908333778381348,12.308333396911621,12.791666984558105,-9999,1279.0,1150.0,1225.0,1316.0,1730.0,1621.0,1546.0,13.408332824707031,13.180832862854004,11.53833293914795,12.806666374206543,40.25,3289.723876953125,5.0,25.499929428100586,-9999,-9999,-9999,13.92909049987793,10.404999732971191,12.255833625793457,12.489166259765625,24.81123046875,19.616709899902343,2.3069789886474608,2.317153739929199,30.237017822265624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.983333587646484,14.600000381469727,16.28333282470703,15.358333587646484,8.324999809265137,8.133333206176758,10.108333587646484,8.941666603088379,1.691666841506958,1.683333396911621,3.950000047683716,2.558333396911621,0.20978652656852426,3.933333396911621,3.6700000762939453,3.975454568862915,1.8533333539962769,3.933333396911621,3.6700000762939453,2.625,2.4000000953674316,2.4750001430511475,2.5166666507720947,21771.97072,26604.03331,67055.34422,397.0,403.0,408.0,388.0,531.0,617.0,571.0,2.0902469635009764,1.0,1.0,1.0,7.920000076293945,20.670000076293945,-1.4479999542236328,-3.374000072479248,-4.40500020980835,21.09600067138672,17.017000198364258,1.503000020980835,12.255999565124512,3.8910000324249268,9.859000205993652,16.490999221801758,56.8,29.05,12.791050961143092,12.536645186574836,12.322826987818667,12.548269171463815,600.4736938476562,595.5992431640625,591.967529296875,609.0108642578125,45.807708740234375,45.435858154296874,45.1588134765625,46.458978271484376,7.813333034515381,9.69333267211914,9.15999984741211,9.1875
AM201600000068,AMGE71FL,AM,2016.0,68.0,AM2016DHS,10200.2001953125,10278.921875,10634.845703125,26.20833396911621,41.95000076293945,43.016666412353516,39.79166793823242,9.984127044677734,17.47916603088379,17.38047218322754,15.811258316040039,0.004093077997810925,0.0044803242333019124,0.004892366001019463,25.196852463942307,20.33922870342548,22.50666926457332,23.53948974609375,13.283333778381348,12.908333778381348,12.308333396911621,12.791666984558105,-9999,1173.0,1114.1538461538462,1251.4615384615386,1291.6153846153845,1635.3076923076924,1653.6153846153845,1391.6923076923076,13.408332824707031,13.180832862854004,11.53833293914795,12.806666374206543,42.87941787941788,3289.7239583333335,5.0,11.060918426513672,-9999,-9999,-9999,15.37628643329327,11.74282015286959,13.757884098933292,14.308269794170673,26.918492561070686,20.05903228950104,3.020459085888773,1.2009309066804184,52.5156818477131,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.983333587646484,14.600000381469727,16.28333282470703,15.358333587646484,8.324999809265137,8.133333206176758,10.108333587646484,8.941666603088379,1.691666841506958,1.683333396911621,3.950000047683716,2.558333396911621,0.02561056744375224,5.009102454552283,5.077051602877104,5.555720402644231,3.146410428560697,5.009102454552283,5.077051602877104,2.625,2.4000000953674316,2.4750001430511475,2.5166666507720947,1868.313849,48108.54973,54807.5083,363.0769230769231,350.53846153846155,378.0769230769231,357.15384615384613,509.9230769230769,604.3846153846154,550.5384615384615,1.3016475431636565,0.0,0.0,0.0,9.315399932861329,21.520001220703126,-1.224399948120117,-2.7144001007080076,-4.268400192260742,22.059800720214845,18.332600402832032,3.116200065612793,13.563200378417969,4.947000122070312,10.958399963378906,17.324600219726562,193.77338877338877,78.39085239085239,1.880401169044384,1.934038055609472,1.9734101542281315,2.0575547623091355,12967.599609375,13151.6796875,13293.9140625,13811.7548828125,41.09019295738046,41.67336522219335,42.12396862006237,43.7647804054054,7.813333034515381,9.69333267211914,9.15999984741211,9.1875
AM201600000069,AMGE71FL,AM,2016.0,69.0,AM2016DHS,14493.19921875,14266.0625,14540.7099609375,26.20833396911621,41.95000076293945,43.016666412353516,39.79166793823242,9.984127044677734,17.47916603088379,17.38047218322754,15.811258316040039,0.0062383786557962334,0.0072273156894281645,0.007911877129405451,27.345001220703125,21.354998270670574,23.0500005086263,24.58263651529948,13.283333778381348,12.908333778381348,12.308333396911621,12.791666984558105,-9999,1307.8333333333333,1270.9166666666667,1407.75,1409.4166666666667,1780.25,1830.5,1542.0,13.408332824707031,13.180832862854004,11.53833293914795,12.806666374206543,40.560165975103736,3289.723828125,5.0,28.663774490356445,-9999,-9999,-9999,16.869468688964844,12.935554504394531,14.703959147135416,15.408611297607422,29.688047037085063,31.729188278008298,1.9938194939704357,2.756524430271006,40.66715022043569,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.983333587646484,14.600000381469727,16.28333282470703,15.358333587646484,8.324999809265137,8.133333206176758,10.108333587646484,8.941666603088379,1.691666841506958,1.683333396911621,3.950000047683716,2.558333396911621,0.023089268086910496,6.357916514078776,6.2345835367838545,6.39393933614095,4.516111056009929,6.357916514078776,6.2345835367838545,2.625,2.4000000953674316,2.4750001430511475,2.5166666507720947,7056.494233,40706.75705,53904.12506,366.0833333333333,352.0833333333333,366.9166666666667,341.75,481.3333333333333,582.0,525.0833333333334,1.8462369926737552,0.0,0.0,0.0,10.370000839233398,22.340749740600586,-0.16750000417232513,-1.2064999341964722,-3.382000207901001,22.861000061035156,19.099750518798828,4.486000061035156,14.541999816894531,5.795499801635742,11.762499809265137,18.02975082397461,127.02282157676349,61.13278008298755,2.1084179330718293,2.0748900092967117,2.0462462996640136,2.088290220511482,28857.92578125,28657.474609375,28510.97265625,29352.96875,91.18649507261411,90.5530666493776,90.09011929460581,92.7506807572614,7.813333034515381,9.69333267211914,9.15999984741211,9.1875
AM201600000070,AMGE71FL,AM,2016.0,70.0,AM2016DHS,11744.5126953125,11544.203125,11755.400390625,24.325000762939453,40.150001525878906,42.54999923706055,39.09166717529297,9.037151336669922,16.113712310791016,16.631921768188477,15.181229591369629,0.004036090042017684,0.004218004926850524,0.0047775823858719835,22.430699275090145,16.95128220778245,18.964103111853966,18.96012761042668,12.608333587646484,12.383333206176758,11.766666412353516,12.291666984558105,-9999,1535.3076923076924,1473.7692307692307,1569.7692307692307,1614.0,1937.4615384615386,2050.3846153846152,1885.2307692307693,12.615833282470703,12.286666870117188,10.338333129882812,11.904999732971191,32.486486486486484,3307.037109375,5.0,12.179636637369791,-9999,-9999,-9999,12.474895770733173,8.828076876126802,10.577820997971754,10.568141056941105,28.82614345114345,19.286691138253637,2.0845845751851613,2.7641330013156185,32.35852228430353,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.566666603088379,15.200000762939453,16.899999618530273,16.05000114440918,9.241666793823242,8.991666793823242,10.983333587646484,9.875,2.933333396911621,2.799999952316284,5.099999904632568,3.741666793823242,0.004445938623753699,2.191538590651292,2.176153769859901,2.5190905057466946,0.7048717645498422,2.191538590651292,2.176153769859901,2.691666603088379,2.491666555404663,2.558333396911621,2.575000047683716,32630.15799,16280.30933,71786.32398,467.14285714285717,473.07142857142856,476.85714285714283,451.14285714285717,586.5714285714286,677.2857142857143,617.0,5.291317120906965,0.0,0.0,0.0,7.57966677347819,20.148834228515625,-1.7203332583109539,-3.375666936238607,-4.770999590555827,20.462000528971355,16.34583282470703,1.1553333600362141,11.892833709716797,3.7063334782918296,9.681666056315104,16.032000223795574,175.77754677754677,49.7006237006237,1.692420450846354,1.658759562174479,1.630468495686849,1.6602972666422526,14446.5283203125,14329.255859375,14241.8828125,14651.919921875,45.80770854989605,45.435855476871104,45.15881220764033,46.458980314449065,7.565000057220459,9.592499732971191,9.007499694824219,8.625833511352539
AM201600000071,AMGE71FL,AM,2016.0,71.0,AM2016DHS,12139.640625,11932.591796875,12150.89453125,24.325000762939453,40.150001525878906,42.54999923706055,39.09166717529297,9.037151336669922,16.113712310791016,16.631921768188477,15.181229591369629,0.004127066737165847,0.004320604732623115,0.004911095951311885,24.497532435825892,19.030238560267858,20.78202383858817,21.116546630859375,12.608333587646484,12.383333206176758,11.766666412353516,12.291666984558105,-9999,1389.357142857143,1332.0714285714287,1417.4285714285713,1476.857142857143,1829.142857142857,1930.4285714285713,1753.9285714285713,12.615833282470703,12.286666870117188,10.338333129882812,11.904999732971191,32.497899159663866,3303.8309461805557,5.0,6.577608489990235,-9999,-9999,-9999,14.286039079938616,10.635713849748884,12.28482164655413,12.424761090959821,27.742236738445378,19.791362345719538,2.161886006844144,2.5266718503807772,33.6269982602416,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.566666603088379,15.200000762939453,16.899999618530273,16.05000114440918,9.241666793823242,8.991666793823242,10.983333587646484,9.875,2.933333396911621,2.799999952316284,5.099999904632568,3.741666793823242,0.004709671335080969,3.7876189095633372,3.73297609601702,4.0745454515729636,2.2411905016217912,3.7876189095633372,3.73297609601702,2.691666603088379,2.491666555404663,2.558333396911621,2.575000047683716,30384.63246,18586.82856,69560.36583,446.0625,448.125,453.625,429.8125,560.125,654.6875,589.75,4.745688045726103,0.0,0.0,0.0,7.129000091552735,19.757400512695312,-2.052200126647949,-3.7886001586914064,-5.050600051879883,20.018399047851563,15.845399475097656,0.5845999717712402,11.425799560546874,3.3180000305175783,9.306399536132812,15.658200073242188,149.390756302521,47.53991596638655,1.742789603568412,1.7081270911837318,1.6789939071433213,1.70971057915638,14299.1064453125,14183.03125,14096.55078125,14502.40234375,45.80770745798319,45.435858718487395,45.15881039915966,46.458976168592436,7.565000057220459,9.592499732971191,9.007499694824219,8.625833511352539
