DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,mean,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
BJ201700000130,BJGE71FL,BJ,2017.0,130.0,BJ2017DHS,183910.5,213746.546875,244540.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.04660998718648017,0.13579969768282735,0.21340075625648983,29.76278076171875,29.2966552734375,29.937954711914063,30.47864990234375,-9999,-9999,-9999,-9999,-9999,2406.9,2626.3,2574.9,2801.8,3182.2,3229.3,3211.6,-9999,-9999,-9999,-9999,38.223433242506815,1482.868443080357,-807.0,0.12122141569852829,0.023074450410125222,0.18242133379059589,0.5020097765066378,25.51566162109375,25.499327087402342,26.30689392089844,26.2169921875,31.666696823910083,242.888496253406,-0.6512261580381471,29.58027769499319,11.49688936903951,4.104127639645776,0.23278221487998962,0.2811472415924072,0.17992417514324188,0.18154731392860413,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0097940998193458,21.26854553222656,21.702000427246094,22.67583312988281,21.95533142089844,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.076294277929156,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
BJ201700000131,BJGE71FL,BJ,2017.0,131.0,BJ2017DHS,276986.5,321922.375,368300.21875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.05646656736542907,0.14089229438878312,0.21391842033289657,29.76409912109375,29.474537242542613,29.99207930131392,30.35920576615767,-9999,-9999,-9999,-9999,-9999,1929.090909090909,2114.7272727272725,2061.818181818182,2278.909090909091,2609.909090909091,2631.909090909091,2614.5454545454545,-9999,-9999,-9999,-9999,40.579945799457995,1482.868408203125,-807.0,0.12122141569852829,0.022138107010598262,0.1783904860392916,0.49144301769093107,25.685230601917613,25.738481001420453,26.455888227982953,26.28755604137074,29.745316215183426,230.9088824728261,-0.6086956521739131,28.731840714164402,10.736221976902174,3.703779801078465,0.19838975270589193,0.24178028106689453,0.15338001251220704,0.15365618069966633,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.141702874243098,21.60636346990412,22.002424760298297,22.919695767489348,22.21590909090909,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.27445652173913,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
BJ201700000132,BJGE71FL,BJ,2017.0,132.0,BJ2017DHS,175578.5625,204062.90625,233461.28125,70.01667022705078,84.54167175292969,111.63333892822266,77.93333435058594,19.769411087036133,25.362499237060547,32.514564514160156,21.698375701904297,0.03781569344656808,0.11750755915566097,0.20477241637214783,29.154100206163193,28.48141140407986,28.780741373697918,29.129130045572918,8.949999809265137,7.900000095367432,8.041666984558105,8.324999809265137,-9999,2612.0,2699.3333333333335,2803.0,3136.777777777778,3476.0,3522.222222222222,3490.5555555555557,0.0,0.0,0.0,0.0,27.108991825613078,1482.8684895833333,-807.0,0.6918248534202576,0.036217789570312395,0.19931396210626556,0.5264527983441971,25.11154513888889,24.960059271918404,25.73611111111111,25.276045057508682,44.985311648501366,671.4654291553134,-0.8365122615803815,53.9631407527248,22.143485503235695,6.03391359417575,0.2936990601675851,0.35314386231558664,0.23186557633536203,0.22921419143676758,-9999,-9999,-9999,-9999,32.15833282470703,31.83333396911621,32.29166793823242,32.266666412353516,-9999,27.65833282470703,27.866666793823242,28.233333587646484,28.09166717529297,23.20833396911621,23.933334350585938,24.25,23.941667556762695,0.16638969215186866,21.068990071614582,21.438703748914932,22.691480848524307,21.422961764865452,3.5416667461395264,3.3333334922790527,3.433333396911621,3.5916666984558105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.645776566757494,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.894166469573975,8.189166069030762,10.528332710266113,9.356666564941406
BJ201700000133,BJGE71FL,BJ,2017.0,133.0,BJ2017DHS,133932.859375,155660.96875,178086.3125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.03924172437643703,0.11803135690809805,0.1864849645880204,29.008249282836914,28.60167121887207,28.962444305419922,29.31055450439453,-9999,-9999,-9999,-9999,-9999,1930.625,2028.375,2065.125,2430.625,2778.75,2779.75,2773.25,-9999,-9999,-9999,-9999,33.235772357723576,1482.8685302734375,-807.0,0.6918248534202576,0.027317577153284273,0.19054175021550507,0.5160919582956439,25.269805908203125,25.21375274658203,25.93549156188965,25.609235763549805,33.91534423828125,383.5509086277174,-0.6440217391304348,38.20600426715353,14.55394977072011,4.140902975331182,0.21474855286734446,0.2609072412763323,0.16824606486729213,0.1670116526739938,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5295722966584263,21.53136444091797,21.82583236694336,22.90854263305664,21.907917022705078,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.5625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
BJ201700000134,BJGE71FL,BJ,2017.0,134.0,BJ2017DHS,5496.765625,6388.513671875,7308.8759765625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.037724815882169284,0.12741798620957595,0.1701971384195181,29.15999984741211,28.838333129882812,29.434999465942383,30.39444351196289,-9999,-9999,-9999,-9999,-9999,1253.0,1974.0,1627.0,2535.0,3540.0,3570.0,3491.0,-9999,-9999,-9999,-9999,28.9375,1482.868408203125,-807,0.0,0.022911679800363276,0.1846084973543317,0.5074277286665864,25.119544982910156,25.34166717529297,26.126667022705078,26.043888092041016,48.12873840332031,494.4180908203125,-1.0,35.63504409790039,17.767061233520508,5.237006664276123,0.26092416048049927,0.3307815194129944,0.2067405730485916,0.20373843610286713,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.2017887707414298,21.079090118408203,21.844999313354492,22.81833267211914,21.69333267211914,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
BJ201700000135,BJGE71FL,BJ,2017.0,135.0,BJ2017DHS,57363.0078125,66669.078125,76273.7734375,70.01667022705078,84.54167175292969,111.63333892822266,77.93333435058594,19.769411087036133,25.362499237060547,32.514564514160156,21.698375701904297,0.0018368162167300085,0.0037597209025340473,0.02152953330118945,29.268182373046876,28.481216430664062,28.523770141601563,28.975204467773438,8.949999809265137,7.900000095367432,8.041666984558105,8.324999809265137,-9999,3680.2,3740.8,3753.1,4049.9,4418.0,4457.8,4361.8,0.0,0.0,0.0,0.0,31.622994652406415,1482.8684895833333,6.0,0.0,0.10923012979553977,0.28671205345248607,0.6608547925016713,24.63281707763672,24.409442138671874,24.81463623046875,24.784185791015624,1.6516925995362635,215.85745320855614,-1.0,34.93952101437166,11.788378384024064,14.89416438628008,0.4283865988254547,0.45994943380355835,0.35739266872406006,0.4036620259284973,-9999,-9999,-9999,-9999,32.15833282470703,31.83333396911621,32.29166793823242,32.266666412353516,-9999,27.65833282470703,27.866666793823242,28.233333587646484,28.09166717529297,23.20833396911621,23.933334350585938,24.25,23.941667556762695,0.023716034593607858,19.997454833984374,20.337667846679686,21.105497741699217,20.593167114257813,3.5416667461395264,3.3333334922790527,3.433333396911621,3.5916666984558105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,56.05882352941177,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.894166469573975,8.189166069030762,10.528332710266113,9.356666564941406
BJ201700000136,BJGE71FL,BJ,2017.0,136.0,BJ2017DHS,60155.65234375,69914.78125,79987.0625,70.01667022705078,84.54167175292969,111.63333892822266,77.93333435058594,19.769411087036133,25.362499237060547,32.514564514160156,21.698375701904297,0.002193144982374167,0.003882015430474583,0.02647745760181282,29.448636372884113,28.423380533854168,28.61805470784505,28.793421427408855,8.949999809265137,7.900000095367432,8.041666984558105,8.324999809265137,-9999,3907.4166666666665,3964.5,3985.3333333333335,4142.833333333333,4465.833333333333,4496.583333333333,4381.583333333333,0.0,0.0,0.0,0.0,30.464673913043477,1482.8684895833333,6.0,0.0,0.10910065760965144,0.288047535948053,0.6623824407793317,24.742045084635418,24.416966756184895,24.910555521647137,24.786295572916668,1.4519790981126868,211.2857719089674,-1.0,20.39129107931386,12.985869034476902,12.483720862347147,0.42383460998535155,0.4564069747924805,0.3461305618286133,0.3834414800008138,-9999,-9999,-9999,-9999,32.15833282470703,31.83333396911621,32.29166793823242,32.266666412353516,-9999,27.65833282470703,27.866666793823242,28.233333587646484,28.09166717529297,23.20833396911621,23.933334350585938,24.25,23.941667556762695,0.02462919907048646,20.035455067952473,20.410555521647137,21.203055063883465,20.77916717529297,3.5416667461395264,3.3333334922790527,3.433333396911621,3.5916666984558105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,68.11141304347827,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.894166469573975,8.189166069030762,10.528332710266113,9.356666564941406
BJ201700000137,BJGE71FL,BJ,2017.0,137.0,BJ2017DHS,66235.9453125,76981.5,88071.84375,70.01667022705078,84.54167175292969,111.63333892822266,77.93333435058594,19.769411087036133,25.362499237060547,32.514564514160156,21.698375701904297,0.0023827171935060154,0.004482807061923578,0.02432853802324484,29.397637939453126,28.646295166015626,28.960894775390624,29.347384643554687,8.949999809265137,7.900000095367432,8.041666984558105,8.324999809265137,-9999,3796.6,3833.3,3797.0,4094.3,4427.7,4449.0,4383.8,0.0,0.0,0.0,0.0,31.293478260869566,1482.868408203125,6.0,0.0021488613759477935,0.11158425970510244,0.28907670407973407,0.6637663145739272,24.679727172851564,24.507896423339844,25.014447021484376,24.94785919189453,1.9608864162279211,296.81105638586956,-1.0,33.63880456012228,12.110591722571332,18.241930090862773,0.41592127084732056,0.4454870820045471,0.34459197521209717,0.3898734152317047,-9999,-9999,-9999,-9999,32.15833282470703,31.83333396911621,32.29166793823242,32.266666412353516,-9999,27.65833282470703,27.866666793823242,28.233333587646484,28.09166717529297,23.20833396911621,23.933334350585938,24.25,23.941667556762695,0.03628113143982842,19.961819458007813,20.369500732421876,21.067999267578124,20.548333740234376,3.5416667461395264,3.3333334922790527,3.433333396911621,3.5916666984558105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,59.65489130434783,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.894166469573975,8.189166069030762,10.528332710266113,9.356666564941406
BJ201700000138,BJGE71FL,BJ,2017.0,138.0,BJ2017DHS,5854.5,6804.28369140625,7784.544921875,70.01667022705078,84.54167175292969,111.63333892822266,77.93333435058594,19.769411087036133,25.362499237060547,32.514564514160156,21.698375701904297,0.03991550665635329,0.05583445842449482,0.0802544905589177,30.344545364379883,28.753637313842773,29.44499969482422,30.040908813476562,8.949999809265137,7.900000095367432,8.041666984558105,8.324999809265137,-9999,3728,3710,3664,3847,4284,4257,4116,0.0,0.0,0.0,0.0,25.5,1482.868408203125,6,0.0,0.11627360782673417,0.297841592963499,0.6726155597922485,25.526363372802734,24.865983963012695,25.53583335876465,25.635454177856445,2.860670362200056,335.60874720982144,-1.0,16.538998195103236,16.257894243512833,11.316934858049665,0.39522895216941833,0.4318556785583496,0.2941761612892151,0.30483412742614746,-9999,-9999,-9999,-9999,32.15833282470703,31.83333396911621,32.29166793823242,32.266666412353516,-9999,27.65833282470703,27.866666793823242,28.233333587646484,28.09166717529297,23.20833396911621,23.933334350585938,24.25,23.941667556762695,0.15847340945539803,20.708181381225586,20.97833251953125,21.626667022705078,21.229999542236328,3.5416667461395264,3.3333334922790527,3.433333396911621,3.5916666984558105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44.357142857142854,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.894166469573975,8.189166069030762,10.528332710266113,9.356666564941406
BJ201700000139,BJGE71FL,BJ,2017.0,139.0,BJ2017DHS,57364.21875,66670.4921875,76275.390625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.003076338011120993,0.006179201792156886,0.02580160413469587,29.75274912516276,28.348073323567707,29.123219807942707,29.3479487101237,-9999,-9999,-9999,-9999,-9999,3794.6666666666665,3802.3333333333335,3888.9166666666665,4043.3333333333335,4226.25,4296.5,4267.416666666667,-9999,-9999,-9999,-9999,29.395663956639567,1482.868443080357,6.0,0.0,0.043897190364392165,0.2174492813916658,0.5740210010142437,25.02637481689453,24.419591267903645,25.076334635416668,25.061126708984375,9.642297594850948,181.8401930894309,-1.0,41.33569402100271,13.678880314193767,10.461069825542005,0.3561063494001116,0.40071037837437223,0.2672123908996582,0.28918964522225515,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.051609638095385976,20.3000005086263,20.491111755371094,21.029444376627605,20.77430470784505,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34.883468834688344,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
BJ201700000140,BJGE71FL,BJ,2017.0,140.0,BJ2017DHS,57679.78515625,67037.2578125,76695.0,70.01667022705078,84.54167175292969,111.63333892822266,77.93333435058594,19.769411087036133,25.362499237060547,32.514564514160156,21.698375701904297,0.00238777263255059,0.004644182663929614,0.015828476676458043,30.199298095703124,28.407015991210937,29.006893920898438,29.48682861328125,8.949999809265137,7.900000095367432,8.041666984558105,8.324999809265137,-9999,3910.4,3960.5,4055.8,4170.7,4326.3,4404.9,4362.2,0.0,0.0,0.0,0.0,29.54076086956522,1482.868408203125,6.0,0.0,0.060285580016067285,0.23569393455503806,0.6005216973718056,25.15392303466797,24.315673828125,24.94853057861328,24.984498596191408,4.795927628226902,200.0604407269022,-1.0,54.89475946841033,14.664337158203125,12.216226328974185,0.3914798736572266,0.42929744720458984,0.29902865091959635,0.3295796712239583,-9999,-9999,-9999,-9999,32.15833282470703,31.83333396911621,32.29166793823242,32.266666412353516,-9999,27.65833282470703,27.866666793823242,28.233333587646484,28.09166717529297,23.20833396911621,23.933334350585938,24.25,23.941667556762695,0.017138569598756453,20.108544921875,20.224331665039063,20.890167236328125,20.48216552734375,3.5416667461395264,3.3333334922790527,3.433333396911621,3.5916666984558105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,43.16576086956522,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.894166469573975,8.189166069030762,10.528332710266113,9.356666564941406
BJ201700000141,BJGE71FL,BJ,2017.0,141.0,BJ2017DHS,52481.3984375,60995.51953125,69782.859375,70.01667022705078,84.54167175292969,111.63333892822266,77.93333435058594,19.769411087036133,25.362499237060547,32.514564514160156,21.698375701904297,0.0003916356005852629,0.0006071481482392339,0.010401294162419064,29.6361083984375,29.18597412109375,29.7845458984375,30.06856689453125,8.949999809265137,7.900000095367432,8.041666984558105,8.324999809265137,-9999,4144.4,4181.9,4199.0,4255.7,4501.6,4556.4,4477.1,0.0,0.0,0.0,0.0,20.366847826086957,1482.868443080357,6.0,7.007244857959449e-05,0.09365509609563565,0.2735304593924,0.6462365793051392,24.892327880859376,24.878155517578126,25.452438354492188,25.358782958984374,1.8260297360627546,321.5379585597826,-1.0,37.93563710088315,5.110800038213315,23.740175993546195,0.39293508529663085,0.43426281611124673,0.31733907063802086,0.34034341176350913,-9999,-9999,-9999,-9999,32.15833282470703,31.83333396911621,32.29166793823242,32.266666412353516,-9999,27.65833282470703,27.866666793823242,28.233333587646484,28.09166717529297,23.20833396911621,23.933334350585938,24.25,23.941667556762695,0.03127086773072934,20.148544311523438,20.570333862304686,21.120333862304687,20.6489990234375,3.5416667461395264,3.3333334922790527,3.433333396911621,3.5916666984558105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,51.33695652173913,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.894166469573975,8.189166069030762,10.528332710266113,9.356666564941406
BJ201700000142,BJGE71FL,BJ,2017.0,142.0,BJ2017DHS,1957.0887451171875,2274.58984375,2602.279296875,70.01667022705078,84.54167175292969,111.63333892822266,77.93333435058594,19.769411087036133,25.362499237060547,32.514564514160156,21.698375701904297,0.00047059206721874385,0.0005634005468052167,0.0039484541003520675,30.202726364135742,29.299091339111328,29.746362686157227,30.602500915527344,8.949999809265137,7.900000095367432,8.041666984558105,8.324999809265137,-9999,4143,4179,4274,4175,4457,4645,4570,0.0,0.0,0.0,0.0,20.6,1482.868408203125,6,0.0,0.07641337146846904,0.259950632537984,0.6351653646545949,25.23272705078125,24.987045288085938,25.44318199157715,25.709583282470703,0.7233115514119466,297.99537760416666,-1.0,36.53830159505208,5.096929931640625,22.97803955078125,0.3861057162284851,0.4393935799598694,0.3143255114555359,0.33126094937324524,-9999,-9999,-9999,-9999,32.15833282470703,31.83333396911621,32.29166793823242,32.266666412353516,-9999,27.65833282470703,27.866666793823242,28.233333587646484,28.09166717529297,23.20833396911621,23.933334350585938,24.25,23.941667556762695,0.009594008073968402,20.262727737426758,20.674999237060547,21.139999389648438,20.816667556762695,3.5416667461395264,3.3333334922790527,3.433333396911621,3.5916666984558105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.53333333333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.894166469573975,8.189166069030762,10.528332710266113,9.356666564941406
BJ201700000143,BJGE71FL,BJ,2017.0,143.0,BJ2017DHS,48167.39453125,55981.65625,64046.66015625,70.01667022705078,84.54167175292969,111.63333892822266,77.93333435058594,19.769411087036133,25.362499237060547,32.514564514160156,21.698375701904297,0.0002067218349559074,0.00045314544006853073,0.0074063189774281595,29.23127136230469,28.69292297363281,29.449847412109374,29.491552734375,8.949999809265137,7.900000095367432,8.041666984558105,8.324999809265137,-9999,3913.4,3994.3,4043.7,4199.2,4539.8,4643.2,4500.2,0.0,0.0,0.0,0.0,22.89159891598916,1482.868443080357,6.0,0.07819159825642903,0.10457187786092825,0.2860440717762466,0.6610509286868821,24.626181030273436,24.532125854492186,25.339175415039062,25.00452423095703,0.8277669989544413,285.8601817255435,-1.0,31.314216945482336,6.856209796407948,22.35316798997962,0.3845485619136265,0.4258464404514858,0.3072464806692941,0.3229837417602539,-9999,-9999,-9999,-9999,32.15833282470703,31.83333396911621,32.29166793823242,32.266666412353516,-9999,27.65833282470703,27.866666793823242,28.233333587646484,28.09166717529297,23.20833396911621,23.933334350585938,24.25,23.941667556762695,0.002443480813825453,20.021090698242187,20.37133331298828,21.228500366210938,20.517498779296876,3.5416667461395264,3.3333334922790527,3.433333396911621,3.5916666984558105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,62.70652173913044,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.894166469573975,8.189166069030762,10.528332710266113,9.356666564941406
BJ201700000144,BJGE71FL,BJ,2017.0,144.0,BJ2017DHS,59619.46484375,69291.609375,79274.125,70.01667022705078,84.54167175292969,111.63333892822266,77.93333435058594,19.769411087036133,25.362499237060547,32.514564514160156,21.698375701904297,0.0002003617939494905,0.0007327914711028811,0.014403373476058717,29.412210083007814,29.14812316894531,29.871151733398438,29.80333557128906,8.949999809265137,7.900000095367432,8.041666984558105,8.324999809265137,-9999,3787.3,3874.9,3952.1,4040.3,4362.3,4395.8,4284.5,0.0,0.0,0.0,0.0,20.883468834688347,1482.868443080357,4.0,0.820859968662262,0.07856834561301049,0.25759733958616965,0.623227201470204,24.721194458007812,24.768644714355467,25.63140869140625,25.034918212890624,9.194904275702914,283.0497967479675,-1.0,32.45458852049458,7.444288300304878,20.526965298949865,0.3708048184712728,0.42026472091674805,0.29804910024007164,0.30443763732910156,-9999,-9999,-9999,-9999,32.15833282470703,31.83333396911621,32.29166793823242,32.266666412353516,-9999,27.65833282470703,27.866666793823242,28.233333587646484,28.09166717529297,23.20833396911621,23.933334350585938,24.25,23.941667556762695,0.020528543991541283,20.030181884765625,20.38916778564453,21.391668701171874,20.266497802734374,3.5416667461395264,3.3333334922790527,3.433333396911621,3.5916666984558105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44.073170731707314,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.894166469573975,8.189166069030762,10.528332710266113,9.356666564941406
BJ201700000145,BJGE71FL,BJ,2017.0,145.0,BJ2017DHS,61311.984375,71258.71875,81524.609375,70.01667022705078,84.54167175292969,111.63333892822266,77.93333435058594,19.769411087036133,25.362499237060547,32.514564514160156,21.698375701904297,0.0011463461420204066,0.00264615782454044,0.02612173708179329,30.383428955078124,29.224624633789062,30.53121337890625,30.504388427734376,8.949999809265137,7.900000095367432,8.041666984558105,8.324999809265137,-9999,3992.9,4031.9,4109.2,4048.7,4261.0,4287.3,4302.6,0.0,0.0,0.0,0.0,22.741935483870968,1482.868408203125,6.0,0.3601313829421997,0.05987595316009992,0.2364177951864205,0.5990886535009377,25.345988464355468,24.89189453125,25.8661865234375,25.643276977539063,8.61880394720262,318.49390961021504,-1.0,41.488617271505376,8.396685856644826,18.708438340053764,0.37079036235809326,0.4159284830093384,0.2908392548561096,0.31211042404174805,-9999,-9999,-9999,-9999,32.15833282470703,31.83333396911621,32.29166793823242,32.266666412353516,-9999,27.65833282470703,27.866666793823242,28.233333587646484,28.09166717529297,23.20833396911621,23.933334350585938,24.25,23.941667556762695,0.09630754488941125,20.308544921875,20.559165954589844,21.20116729736328,20.78216552734375,3.5416667461395264,3.3333334922790527,3.433333396911621,3.5916666984558105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.349462365591396,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.894166469573975,8.189166069030762,10.528332710266113,9.356666564941406
